,0
679,0.0
681,0.0
682,0.0
2038,0.0
1777,0.0
1778,0.0
1779,0.0
111,0.0
736,0.0
1957,0.0
255,0.0
1639,0.0
869,0.0
605,0.0
868,0.0
74,0.0
1679,0.0
2142,0.0
1680,0.0
861,0.0
625,0.0
2136,0.0
1687,0.0
2131,0.0
626,0.0
878,0.0
628,0.0
127,0.0
631,0.0
632,0.0
2121,0.0
224,0.0
2115,0.0
1705,0.0
637,0.0
852,0.0
638,0.0
256,0.0
130,0.0
2193,0.0
1637,0.0
1834,0.0
2208,0.0
602,0.0
1652,0.0
2179,0.0
2178,0.0
2176,0.0
2175,0.0
2172,0.0
2171,0.0
876,0.0
877,0.0
2109,0.0
594,0.0
1627,0.0
72,0.0
1636,0.0
588,0.0
2207,0.0
2206,0.0
2205,0.0
2204,0.0
2202,0.0
1632,0.0
1634,0.0
591,0.0
592,0.0
2197,0.0
593,0.0
2196,0.0
2146,0.0
2157,0.0
1657,0.0
737,0.0
1938,0.0
1936,0.0
1853,0.0
742,0.0
232,0.0
774,0.0
1933,0.0
743,0.0
744,0.0
746,0.0
1928,0.0
1926,0.0
738,0.0
1965,0.0
1658,0.0
110,0.0
1830,0.0
725,0.0
1961,0.0
786,0.0
728,0.0
1831,0.0
1832,0.0
732,0.0
1959,0.0
733,0.0
734,0.0
1958,0.0
1939,0.0
102,0.0
741,0.0
238,0.0
867,0.0
866,0.0
1664,0.0
2162,0.0
2161,0.0
612,0.0
2158,0.0
2156,0.0
864,0.0
1666,0.0
2155,0.0
614,0.0
615,0.0
2152,0.0
131,0.0
1670,0.0
75,0.0
1673,0.0
1773,0.0
817,0.0
2553,0.0
779,0.0
1844,0.0
778,0.0
1944,0.0
1846,0.0
108,0.0
720,0.0
1968,0.0
1967,0.0
1377,0.0
1370,0.0
2545,0.0
2544,0.0
429,0.0
983,0.0
1371,0.0
982,0.0
2542,0.0
981,0.0
430,0.0
1375,0.0
1376,0.0
2537,0.0
2536,0.0
2548,0.0
1390,0.0
437,0.0
1392,0.0
1393,0.0
453,0.0
970,0.0
160,0.0
967,0.0
966,0.0
2499,0.0
1418,0.0
458,0.0
459,0.0
1369,0.0
984,0.0
465,0.0
2526,0.0
2533,0.0
1380,0.0
1381,0.0
2532,0.0
2531,0.0
433,0.0
206,0.0
1384,0.0
434,0.0
980,0.0
2528,0.0
435,0.0
2527,0.0
1387,0.0
985,0.0
436,0.0
209,0.0
2525,0.0
979,0.0
1388,0.0
1389,0.0
2521,0.0
1379,0.0
2534,0.0
2484,0.0
2535,0.0
2552,0.0
2550,0.0
159,0.0
1420,0.0
1421,0.0
1584,0.0
1410,0.0
939,0.0
2385,0.0
2384,0.0
138,0.0
1582,0.0
558,0.0
2268,0.0
2267,0.0
2266,0.0
2265,0.0
1583,0.0
901,0.0
2264,0.0
2493,0.0
561,0.0
2262,0.0
1585,0.0
1586,0.0
1588,0.0
1590,0.0
2259,0.0
2258,0.0
1592,0.0
1594,0.0
2257,0.0
2270,0.0
1578,0.0
451,0.0
1409,0.0
973,0.0
449,0.0
1423,0.0
1424,0.0
2491,0.0
2490,0.0
2489,0.0
1426,0.0
2485,0.0
1428,0.0
972,0.0
2504,0.0
1412,0.0
977,0.0
2518,0.0
1395,0.0
2515,0.0
1396,0.0
1397,0.0
1400,0.0
1401,0.0
1402,0.0
2511,0.0
445,0.0
452,0.0
1403,0.0
1404,0.0
2509,0.0
1408,0.0
584,0.0
468,0.0
721,0.0
480,0.0
471,0.0
2453,0.0
472,0.0
473,0.0
475,0.0
477,0.0
2450,0.0
478,0.0
2448,0.0
479,0.0
2446,0.0
277,0.0
211,0.0
2444,0.0
956,0.0
481,0.0
49,0.0
50,0.0
957,0.0
210,0.0
466,0.0
2460,0.0
1432,0.0
1433,0.0
960,0.0
2479,0.0
2478,0.0
1438,0.0
2454,0.0
2457,0.0
2414,0.0
1803,0.0
722,0.0
1812,0.0
795,0.0
1981,0.0
1996,0.0
2001,0.0
698,0.0
2000,0.0
1999,0.0
1799,0.0
1801,0.0
1997,0.0
1802,0.0
114,0.0
2459,0.0
1982,0.0
701,0.0
703,0.0
798,0.0
706,0.0
1807,0.0
796,0.0
1809,0.0
1986,0.0
709,0.0
1625,0.0
586,0.0
585,0.0
469,0.0
2476,0.0
2475,0.0
950,0.0
503,0.0
2392,0.0
2391,0.0
2390,0.0
2389,0.0
492,0.0
1467,0.0
1465,0.0
54,0.0
1450,0.0
273,0.0
951,0.0
1453,0.0
1455,0.0
48,0.0
947,0.0
2430,0.0
272,0.0
271,0.0
1464,0.0
2424,0.0
2423,0.0
487,0.0
1462,0.0
1463,0.0
270,0.0
2417,0.0
2416,0.0
943,0.0
1478,0.0
502,0.0
500,0.0
2880,0.0
470,0.0
2471,0.0
2470,0.0
2469,0.0
958,0.0
278,0.0
2465,0.0
2463,0.0
2462,0.0
2461,0.0
51,0.0
276,0.0
2442,0.0
52,0.0
493,0.0
2406,0.0
2405,0.0
2404,0.0
2403,0.0
1471,0.0
1472,0.0
494,0.0
495,0.0
496,0.0
1475,0.0
1476,0.0
2181,0.0
1649,0.0
1647,0.0
2743,0.0
1031,0.0
183,0.0
1101,0.0
2580,0.0
1226,0.0
1052,0.0
1353,0.0
1356,0.0
2571,0.0
1055,0.0
41,0.0
40,0.0
2574,0.0
2802,0.0
37,0.0
1110,0.0
2576,0.0
376,0.0
1214,0.0
993,0.0
994,0.0
1269,0.0
1354,0.0
2578,0.0
1112,0.0
294,0.0
2801,0.0
2800,0.0
2866,0.0
295,0.0
288,0.0
1212,0.0
425,0.0
2558,0.0
1361,0.0
291,0.0
1274,0.0
2748,0.0
2561,0.0
2878,0.0
1221,0.0
2683,0.0
379,0.0
418,0.0
190,0.0
2581,0.0
13,0.0
1032,0.0
1175,0.0
2582,0.0
2583,0.0
2688,0.0
2799,0.0
2584,0.0
2585,0.0
2586,0.0
2806,0.0
1048,0.0
39,0.0
284,0.0
2869,0.0
1235,0.0
2695,0.0
31,0.0
2664,0.0
1149,0.0
362,0.0
2832,0.0
1188,0.0
331,0.0
189,0.0
1011,0.0
1245,0.0
363,0.0
1316,0.0
364,0.0
384,0.0
1198,0.0
1246,0.0
2662,0.0
2831,0.0
1153,0.0
1017,0.0
1309,0.0
17,0.0
2657,0.0
392,0.0
1157,0.0
2771,0.0
29,0.0
1296,0.0
283,0.0
1318,0.0
1259,0.0
361,0.0
1148,0.0
1197,0.0
1082,0.0
1152,0.0
1012,0.0
2779,0.0
2636,0.0
196,0.0
2778,0.0
173,0.0
2637,0.0
1312,0.0
2633,0.0
312,0.0
30,0.0
336,0.0
397,0.0
1162,0.0
335,0.0
1027,0.0
2639,0.0
1189,0.0
1195,0.0
1165,0.0
310,0.0
2725,0.0
32,0.0
1319,0.0
2749,0.0
1272,0.0
1081,0.0
380,0.0
2689,0.0
1116,0.0
2759,0.0
2797,0.0
998,0.0
2753,0.0
2601,0.0
1120,0.0
2596,0.0
1121,0.0
2597,0.0
1125,0.0
2791,0.0
2674,0.0
1099,0.0
1282,0.0
2693,0.0
322,0.0
2794,0.0
354,0.0
1284,0.0
342,0.0
2672,0.0
2860,0.0
299,0.0
2859,0.0
2792,0.0
2858,0.0
355,0.0
416,0.0
170,0.0
417,0.0
2590,0.0
2852,0.0
1051,0.0
2808,0.0
414,0.0
182,0.0
1280,0.0
1230,0.0
996,0.0
1066,0.0
343,0.0
1058,0.0
2678,0.0
2758,0.0
2738,0.0
2677,0.0
341,0.0
1119,0.0
2796,0.0
2694,0.0
415,0.0
296,0.0
1115,0.0
319,0.0
2588,0.0
165,0.0
2589,0.0
997,0.0
1342,0.0
1035,0.0
2856,0.0
350,0.0
988,0.0
1107,0.0
1216,0.0
1108,0.0
292,0.0
992,0.0
989,0.0
2805,0.0
1109,0.0
1357,0.0
2567,0.0
991,0.0
378,0.0
2874,0.0
1347,0.0
1225,0.0
2876,0.0
21,0.0
348,0.0
1106,0.0
1218,0.0
1053,0.0
347,0.0
2879,0.0
2555,0.0
1220,0.0
1366,0.0
1217,0.0
423,0.0
1222,0.0
2744,0.0
2564,0.0
1130,0.0
1349,0.0
353,0.0
1071,0.0
1096,0.0
2795,0.0
1093,0.0
298,0.0
2863,0.0
1034,0.0
1122,0.0
2675,0.0
34,0.0
2691,0.0
2862,0.0
2861,0.0
2735,0.0
1123,0.0
324,0.0
1124,0.0
352,0.0
2587,0.0
370,0.0
1100,0.0
2565,0.0
424,0.0
349,0.0
1191,0.0
2772,0.0
598,0.0
81,0.0
836,0.0
2077,0.0
1742,0.0
2074,0.0
1721,0.0
2090,0.0
639,0.0
84,0.0
851,0.0
642,0.0
850,0.0
644,0.0
645,0.0
1710,0.0
2079,0.0
1711,0.0
2102,0.0
1713,0.0
2100,0.0
1714,0.0
647,0.0
2098,0.0
1715,0.0
648,0.0
2096,0.0
2095,0.0
1716,0.0
2094,0.0
2078,0.0
122,0.0
1139,0.0
1367,0.0
2761,0.0
2619,0.0
33,0.0
2670,0.0
1291,0.0
2669,0.0
1323,0.0
2716,0.0
2668,0.0
1073,0.0
340,0.0
2685,0.0
1893,0.0
1720,0.0
1738,0.0
1723,0.0
844,0.0
124,0.0
1729,0.0
842,0.0
2087,0.0
2086,0.0
2085,0.0
2083,0.0
1733,0.0
1734,0.0
2082,0.0
2081,0.0
845,0.0
657,0.0
1743,0.0
1759,0.0
665,0.0
1748,0.0
2071,0.0
830,0.0
667,0.0
121,0.0
828,0.0
1752,0.0
1754,0.0
2069,0.0
248,0.0
1757,0.0
670,0.0
2064,0.0
1744,0.0
640,0.0
1707,0.0
1774,0.0
596,0.0
1643,0.0
73,0.0
2189,0.0
597,0.0
2187,0.0
2186,0.0
2185,0.0
875,0.0
1646,0.0
1747,0.0
663,0.0
662,0.0
831,0.0
659,0.0
827,0.0
1762,0.0
2061,0.0
2060,0.0
826,0.0
2059,0.0
2058,0.0
2057,0.0
120,0.0
824,0.0
2055,0.0
823,0.0
822,0.0
821,0.0
119,0.0
2048,0.0
1769,0.0
1770,0.0
675,0.0
2044,0.0
1772,0.0
246,0.0
1760,0.0
247,0.0
1750,0.0
1745,0.0
2717,0.0
1138,0.0
1300,0.0
317,0.0
1155,0.0
2658,0.0
1252,0.0
1077,0.0
181,0.0
2712,0.0
1243,0.0
1173,0.0
358,0.0
2718,0.0
2610,0.0
1207,0.0
1206,0.0
1332,0.0
2827,0.0
382,0.0
2846,0.0
2788,0.0
2611,0.0
1326,0.0
1287,0.0
404,0.0
1262,0.0
1184,0.0
202,0.0
2845,0.0
198,0.0
1030,0.0
1154,0.0
1193,0.0
23,0.0
2647,0.0
372,0.0
391,0.0
1299,0.0
1254,0.0
8,0.0
333,0.0
7,0.0
2702,0.0
2701,0.0
2824,0.0
2656,0.0
313,0.0
2648,0.0
1305,0.0
2770,0.0
1308,0.0
1194,0.0
2828,0.0
396,0.0
1307,0.0
18,0.0
2643,0.0
2698,0.0
2706,0.0
1247,0.0
1248,0.0
1249,0.0
371,0.0
1327,0.0
2843,0.0
1263,0.0
1292,0.0
1202,0.0
1240,0.0
1201,0.0
304,0.0
1241,0.0
1006,0.0
1075,0.0
1204,0.0
328,0.0
402,0.0
2834,0.0
1145,0.0
2696,0.0
1009,0.0
406,0.0
1242,0.0
2714,0.0
2625,0.0
2620,0.0
1261,0.0
1028,0.0
193,0.0
1087,0.0
199,0.0
1044,0.0
2842,0.0
403,0.0
22,0.0
1005,0.0
1143,0.0
383,0.0
1037,0.0
2849,0.0
2671,0.0
2724,0.0
1234,0.0
300,0.0
1340,0.0
2851,0.0
1002,0.0
2606,0.0
2607,0.0
1339,0.0
2608,0.0
2850,0.0
1338,0.0
1039,0.0
1337,0.0
1336,0.0
1236,0.0
1209,0.0
2723,0.0
1335,0.0
2722,0.0
1334,0.0
1004,0.0
2618,0.0
1146,0.0
2835,0.0
2383,0.0
2295,0.0
9082,0.0
6634,0.0
6592,0.0
6598,0.0
6603,0.0
6604,0.0
6605,0.0
6608,0.0
6609,0.0
6610,0.0
6614,0.0
6615,0.0
6621,0.0
6622,0.0
6633,0.0
6637,0.0
6587,0.0
6639,0.0
6643,0.0
6584,0.0
6583,0.0
6581,0.0
6562,0.0
6544,0.0
6546,0.0
6547,0.0
6550,0.0
6552,0.0
6558,0.0
6559,0.0
6588,0.0
6543,0.0
6563,0.0
6456,0.0
6528,0.0
6529,0.0
6530,0.0
6531,0.0
6490,0.0
6488,0.0
6485,0.0
6460,0.0
6448,0.0
6452,0.0
6453,0.0
6454,0.0
6455,0.0
6458,0.0
6656,0.0
6459,0.0
6461,0.0
6484,0.0
6465,0.0
6466,0.0
6468,0.0
6471,0.0
6472,0.0
6473,0.0
6476,0.0
6478,0.0
6533,0.0
6539,0.0
6561,0.0
6574,0.0
2294,0.0
7139,0.0
7157,0.0
7131,0.0
7116,0.0
7117,0.0
7118,0.0
7119,0.0
7120,0.0
7121,0.0
7125,0.0
7130,0.0
7133,0.0
7156,0.0
7137,0.0
7140,0.0
7159,0.0
7141,0.0
7146,0.0
7151,0.0
7152,0.0
7153,0.0
7202,0.0
7206,0.0
7114,0.0
7207,0.0
7270,0.0
7271,0.0
7272,0.0
7273,0.0
7158,0.0
7201,0.0
6564,0.0
7164,0.0
6565,0.0
6567,0.0
6569,0.0
6570,0.0
6571,0.0
6572,0.0
6573,0.0
6874,0.0
6879,0.0
7310,0.0
7205,0.0
7161,0.0
7163,0.0
7165,0.0
7196,0.0
7171,0.0
7172,0.0
7173,0.0
7174,0.0
7175,0.0
7179,0.0
7184,0.0
7185,0.0
7186,0.0
7189,0.0
7192,0.0
7194,0.0
7195,0.0
6527,0.0
6526,0.0
6521,0.0
6663,0.0
6752,0.0
6755,0.0
6757,0.0
6759,0.0
6764,0.0
6766,0.0
6768,0.0
6769,0.0
6772,0.0
6717,0.0
6713,0.0
6712,0.0
6694,0.0
6664,0.0
6744,0.0
6665,0.0
6666,0.0
6667,0.0
6672,0.0
6685,0.0
6691,0.0
6695,0.0
6710,0.0
6696,0.0
6697,0.0
6699,0.0
6700,0.0
6703,0.0
6749,0.0
6740,0.0
6520,0.0
7939,0.0
7907,0.0
7908,0.0
7909,0.0
7910,0.0
7912,0.0
7917,0.0
7920,0.0
7926,0.0
7929,0.0
7952,0.0
7934,0.0
7936,0.0
7938,0.0
7942,0.0
6737,0.0
7947,0.0
7948,0.0
7950,0.0
7313,0.0
7312,0.0
7311,0.0
6783,0.0
6718,0.0
6719,0.0
6720,0.0
6722,0.0
6723,0.0
6735,0.0
6704,0.0
6706,0.0
6708,0.0
6662,0.0
6795,0.0
6799,0.0
6804,0.0
6810,0.0
6826,0.0
6812,0.0
6816,0.0
6817,0.0
6819,0.0
6820,0.0
6821,0.0
6822,0.0
6825,0.0
6657,0.0
6780,0.0
6876,0.0
6537,0.0
6491,0.0
6495,0.0
6503,0.0
6506,0.0
6507,0.0
6509,0.0
6510,0.0
6515,0.0
6516,0.0
6517,0.0
6518,0.0
6792,0.0
6791,0.0
6790,0.0
6789,0.0
6786,0.0
6661,0.0
6787,0.0
6836,0.0
6839,0.0
6840,0.0
6841,0.0
6842,0.0
6844,0.0
6846,0.0
6847,0.0
6848,0.0
6851,0.0
6853,0.0
6855,0.0
6858,0.0
6860,0.0
6861,0.0
6864,0.0
6865,0.0
6866,0.0
6868,0.0
6833,0.0
6829,0.0
6828,0.0
6809,0.0
6788,0.0
7274,0.0
7280,0.0
7281,0.0
9462,0.0
9353,0.0
9332,0.0
9335,0.0
9341,0.0
9342,0.0
9343,0.0
9344,0.0
9346,0.0
9347,0.0
9403,0.0
9408,0.0
9297,0.0
9410,0.0
9464,0.0
9325,0.0
9466,0.0
9467,0.0
9470,0.0
9472,0.0
9473,0.0
9485,0.0
9487,0.0
9488,0.0
9497,0.0
9498,0.0
9499,0.0
9500,0.0
9501,0.0
9331,0.0
9323,0.0
8227,0.0
9385,0.0
9359,0.0
9361,0.0
9362,0.0
9363,0.0
9366,0.0
9367,0.0
9369,0.0
9373,0.0
9374,0.0
9375,0.0
9376,0.0
9377,0.0
9378,0.0
9388,0.0
9313,0.0
9389,0.0
9397,0.0
9398,0.0
9400,0.0
9358,0.0
9356,0.0
9355,0.0
9327,0.0
9303,0.0
9305,0.0
9310,0.0
9311,0.0
9312,0.0
9505,0.0
9506,0.0
9507,0.0
9150,0.0
9124,0.0
9126,0.0
9129,0.0
9131,0.0
9134,0.0
9137,0.0
9138,0.0
9140,0.0
9142,0.0
9143,0.0
9144,0.0
9145,0.0
9146,0.0
9111,0.0
9508,0.0
9110,0.0
9108,0.0
9077,0.0
9064,0.0
9065,0.0
9067,0.0
9068,0.0
9069,0.0
9072,0.0
9075,0.0
9076,0.0
9081,0.0
9107,0.0
9122,0.0
9121,0.0
9120,0.0
9116,0.0
9460,0.0
9458,0.0
9456,0.0
9434,0.0
9412,0.0
9413,0.0
9417,0.0
9419,0.0
9425,0.0
9428,0.0
9431,0.0
9432,0.0
9435,0.0
9455,0.0
9443,0.0
9445,0.0
9446,0.0
9447,0.0
9448,0.0
9449,0.0
9450,0.0
9454,0.0
9302,0.0
9295,0.0
9515,0.0
9165,0.0
9115,0.0
9404,0.0
8225,0.0
7282,0.0
6969,0.0
7255,0.0
7115,0.0
7110,0.0
6881,0.0
6992,0.0
6950,0.0
6951,0.0
6958,0.0
6960,0.0
6962,0.0
6965,0.0
6966,0.0
6967,0.0
6972,0.0
7242,0.0
6975,0.0
6976,0.0
6977,0.0
6979,0.0
6980,0.0
6981,0.0
6982,0.0
6984,0.0
6987,0.0
6948,0.0
6945,0.0
6942,0.0
6904,0.0
7245,0.0
7239,0.0
8221,0.0
7265,0.0
7285,0.0
7286,0.0
7287,0.0
7288,0.0
7291,0.0
7295,0.0
7296,0.0
7298,0.0
7303,0.0
7304,0.0
7305,0.0
7269,0.0
7267,0.0
7223,0.0
7238,0.0
7208,0.0
7210,0.0
7211,0.0
7213,0.0
7217,0.0
7218,0.0
7219,0.0
7220,0.0
7228,0.0
7257,0.0
7230,0.0
7232,0.0
7233,0.0
6882,0.0
6888,0.0
6889,0.0
7007,0.0
7085,0.0
7086,0.0
7087,0.0
7099,0.0
7101,0.0
7103,0.0
7048,0.0
7047,0.0
7041,0.0
7015,0.0
6996,0.0
7003,0.0
7004,0.0
7009,0.0
6893,0.0
7010,0.0
7012,0.0
7013,0.0
7017,0.0
7040,0.0
7021,0.0
7022,0.0
7028,0.0
7029,0.0
7031,0.0
7033,0.0
7036,0.0
7039,0.0
7084,0.0
7083,0.0
7080,0.0
7077,0.0
6894,0.0
6899,0.0
6900,0.0
6901,0.0
6905,0.0
6930,0.0
6906,0.0
6911,0.0
6917,0.0
6919,0.0
6923,0.0
6924,0.0
6925,0.0
6926,0.0
6988,0.0
6994,0.0
7106,0.0
6995,0.0
7053,0.0
7054,0.0
7055,0.0
7060,0.0
7062,0.0
7065,0.0
7067,0.0
7072,0.0
7076,0.0
7928,0.0
7954,0.0
7956,0.0
7610,0.0
2324,0.0
2323,0.0
1535,0.0
2320,0.0
2319,0.0
528,0.0
146,0.0
1976,0.0
9999,0.0
2881,0.0
7603,0.0
7605,0.0
7606,0.0
7611,0.0
2325,0.0
7614,0.0
7615,0.0
7622,0.0
7625,0.0
7627,0.0
7628,0.0
7632,0.0
7634,0.0
7636,0.0
7640,0.0
7642,0.0
7644,0.0
7645,0.0
526,0.0
530,0.0
535,0.0
2301,0.0
537,0.0
1549,0.0
1550,0.0
1551,0.0
539,0.0
2308,0.0
1552,0.0
264,0.0
2306,0.0
263,0.0
1553,0.0
2304,0.0
2303,0.0
2299,0.0
2327,0.0
2313,0.0
922,0.0
63,0.0
1532,0.0
2338,0.0
58,0.0
59,0.0
2335,0.0
924,0.0
2334,0.0
2331,0.0
1530,0.0
1531,0.0
7646,0.0
7649,0.0
7604,0.0
7730,0.0
7743,0.0
7744,0.0
7749,0.0
7750,0.0
7754,0.0
7755,0.0
7758,0.0
7760,0.0
7761,0.0
7762,0.0
7763,0.0
7764,0.0
7769,0.0
7726,0.0
7602,0.0
7723,0.0
7686,0.0
7673,0.0
7675,0.0
7676,0.0
7678,0.0
7679,0.0
7681,0.0
7683,0.0
7684,0.0
7693,0.0
7717,0.0
7694,0.0
7742,0.0
7741,0.0
7739,0.0
7738,0.0
6434,0.0
7601,0.0
7545,0.0
7551,0.0
7558,0.0
7560,0.0
7562,0.0
7563,0.0
7565,0.0
7571,0.0
7574,0.0
7579,0.0
7585,0.0
7587,0.0
7589,0.0
7590,0.0
7591,0.0
7593,0.0
7594,0.0
7598,0.0
7599,0.0
7651,0.0
7661,0.0
7669,0.0
7671,0.0
7734,0.0
7735,0.0
1548,0.0
920,0.0
7701,0.0
1607,0.0
1616,0.0
135,0.0
2225,0.0
2223,0.0
2222,0.0
1617,0.0
2220,0.0
2219,0.0
888,0.0
1620,0.0
886,0.0
1622,0.0
1608,0.0
68,0.0
1614,0.0
570,0.0
566,0.0
1603,0.0
2252,0.0
897,0.0
2251,0.0
2250,0.0
2249,0.0
2248,0.0
569,0.0
2247,0.0
575,0.0
2246,0.0
1615,0.0
2229,0.0
1543,0.0
1572,0.0
1564,0.0
546,0.0
2292,0.0
2291,0.0
913,0.0
912,0.0
2289,0.0
2287,0.0
548,0.0
66,0.0
2284,0.0
1569,0.0
552,0.0
1573,0.0
2233,0.0
2279,0.0
1575,0.0
906,0.0
905,0.0
1597,0.0
2255,0.0
565,0.0
1599,0.0
2240,0.0
2239,0.0
70,0.0
579,0.0
2234,0.0
896,0.0
2245,0.0
894,0.0
1487,0.0
1495,0.0
2374,0.0
2382,0.0
2381,0.0
1482,0.0
504,0.0
938,0.0
1483,0.0
937,0.0
1485,0.0
2375,0.0
2372,0.0
508,0.0
935,0.0
1605,0.0
505,0.0
2371,0.0
56,0.0
267,0.0
507,0.0
1494,0.0
2366,0.0
1522,0.0
1524,0.0
2298,0.0
2339,0.0
1538,0.0
921,0.0
1496,0.0
1498,0.0
1521,0.0
1519,0.0
572,0.0
573,0.0
574,0.0
137,0.0
914,0.0
915,0.0
916,0.0
1523,0.0
151,0.0
1500,0.0
509,0.0
1895,0.0
1501,0.0
2358,0.0
2357,0.0
1505,0.0
1506,0.0
1507,0.0
1508,0.0
2351,0.0
2350,0.0
516,0.0
1515,0.0
2346,0.0
2345,0.0
2344,0.0
1518,0.0
7696,0.0
7704,0.0
7957,0.0
8149,0.0
8220,0.0
8179,0.0
8177,0.0
8172,0.0
8144,0.0
8134,0.0
8135,0.0
8137,0.0
8138,0.0
8139,0.0
8140,0.0
8141,0.0
8142,0.0
8169,0.0
8218,0.0
8151,0.0
8156,0.0
8158,0.0
8161,0.0
8164,0.0
8166,0.0
8167,0.0
8168,0.0
8025,0.0
8004,0.0
7788,0.0
7898,0.0
7838,0.0
8219,0.0
8217,0.0
8035,0.0
8131,0.0
8041,0.0
8064,0.0
8043,0.0
8045,0.0
8049,0.0
8050,0.0
8051,0.0
8053,0.0
8055,0.0
8060,0.0
8123,0.0
8129,0.0
8019,0.0
8180,0.0
8216,0.0
8185,0.0
8186,0.0
8193,0.0
8196,0.0
8199,0.0
8200,0.0
8201,0.0
8202,0.0
8205,0.0
8207,0.0
8208,0.0
8211,0.0
8212,0.0
7846,0.0
7848,0.0
7849,0.0
7967,0.0
7819,0.0
7823,0.0
7825,0.0
7828,0.0
7829,0.0
7895,0.0
7901,0.0
8002,0.0
7902,0.0
7958,0.0
7959,0.0
7965,0.0
7966,0.0
7968,0.0
7850,0.0
7975,0.0
7976,0.0
7978,0.0
7982,0.0
7984,0.0
7989,0.0
7990,0.0
7995,0.0
7997,0.0
7998,0.0
7999,0.0
8000,0.0
8001,0.0
7818,0.0
7813,0.0
7812,0.0
7831,0.0
7851,0.0
7853,0.0
7855,0.0
7860,0.0
7861,0.0
7867,0.0
7870,0.0
7872,0.0
7876,0.0
7880,0.0
7881,0.0
7882,0.0
7884,0.0
7887,0.0
7837,0.0
7833,0.0
7832,0.0
7808,0.0
7794,0.0
7796,0.0
7797,0.0
7798,0.0
7799,0.0
7800,0.0
7803,0.0
7806,0.0
7809,0.0
8036,0.0
8034,0.0
7706,0.0
7359,0.0
7320,0.0
7325,0.0
7327,0.0
7334,0.0
7336,0.0
7338,0.0
7344,0.0
7367,0.0
7345,0.0
7346,0.0
7347,0.0
7349,0.0
7358,0.0
7364,0.0
7315,0.0
7366,0.0
7436,0.0
7438,0.0
7540,0.0
7441,0.0
7493,0.0
7499,0.0
7500,0.0
7501,0.0
7502,0.0
7506,0.0
7511,0.0
7513,0.0
7318,0.0
7339,0.0
8033,0.0
7393,0.0
7708,0.0
7710,0.0
7713,0.0
7543,0.0
7542,0.0
7541,0.0
7437,0.0
7378,0.0
7380,0.0
7383,0.0
7385,0.0
7389,0.0
7391,0.0
7394,0.0
7373,0.0
7397,0.0
7398,0.0
7404,0.0
7405,0.0
7408,0.0
7409,0.0
7411,0.0
7416,0.0
7423,0.0
7430,0.0
7433,0.0
7375,0.0
7374,0.0
7515,0.0
7516,0.0
7525,0.0
8105,0.0
8125,0.0
8078,0.0
8081,0.0
8084,0.0
8085,0.0
8086,0.0
8087,0.0
8088,0.0
8089,0.0
8094,0.0
8098,0.0
8099,0.0
8101,0.0
8107,0.0
7526,0.0
8109,0.0
8112,0.0
8115,0.0
8120,0.0
8121,0.0
8076,0.0
8071,0.0
8069,0.0
8040,0.0
8029,0.0
8030,0.0
8031,0.0
8032,0.0
7778,0.0
7774,0.0
7771,0.0
7482,0.0
7527,0.0
7528,0.0
7529,0.0
7532,0.0
7535,0.0
7536,0.0
7538,0.0
7492,0.0
7487,0.0
7486,0.0
7467,0.0
7442,0.0
7448,0.0
7455,0.0
7456,0.0
7458,0.0
7461,0.0
7462,0.0
7465,0.0
7469,0.0
7485,0.0
7474,0.0
7475,0.0
7477,0.0
7479,0.0
7480,0.0
7481,0.0
0,0.0
